timestamp,listening_ports_total,loopback_ports,exposed_ports,sensitive_ports_count,established_external,unique_external_ips,delta_listening_ports_total,delta_loopback_ports,delta_exposed_ports,delta_sensitive_ports_count,delta_established_external,delta_unique_external_ips
2026-02-04 01:14:59.689667+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:15:59.712484+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:16:59.735215+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:17:59.758649+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:18:59.782320+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:19:59.806245+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:20:59.829497+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:21:59.853606+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:22:59.877018+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:23:59.900710+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:24:59.924536+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:25:59.947989+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:26:59.972092+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:27:59.995916+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:29:00.020995+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:30:00.044490+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:31:00.067302+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:32:00.090436+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:33:00.114014+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:34:00.137496+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:35:00.160458+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:36:00.183967+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:37:00.208062+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:38:00.231094+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:39:00.254888+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:40:00.278015+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:41:00.300693+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:42:00.323211+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:43:00.347108+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:44:00.370441+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:45:00.393470+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:46:00.416366+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:47:00.439910+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:48:00.463324+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:49:00.487152+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:50:00.511357+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:51:00.535239+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:52:00.559296+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:53:00.583264+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:54:00.607347+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:55:00.630892+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:56:00.654041+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:57:00.677855+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:58:00.700726+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 01:59:00.724001+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:00:00.747516+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:01:00.771511+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:02:00.795139+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:03:00.819172+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:04:00.843049+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:05:00.866005+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:06:00.889641+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:07:00.912643+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:08:00.935714+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:09:00.959228+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:10:00.983897+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:11:01.007975+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:12:01.032822+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:13:01.056708+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:14:01.080423+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:15:01.104101+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:16:01.126897+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:17:01.150769+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:18:01.187175+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:19:01.213612+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:20:01.239159+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:21:01.265083+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:22:01.291934+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:23:01.317596+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-04 02:24:01.343448+00:00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
